artist,song,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,origin,cluster
Boy & Bear,Fall At Your Feet,4HopuG8wQBlvXQ6xwA79FG,0.41,0.473,0,-6.595,0,0.0375,0.5489999999999999,0.000105,0.0974,0.22399999999999998,87.014,271387,4,0.0,4
BROCKHAMPTON,SWEET,2DgMxFMUQRPthW4ROhjen1,0.718,0.628,10,-6.007000000000001,0,0.223,0.5429999999999999,0.0,0.11599999999999999,0.722,92.10700000000001,274274,4,0.0,6
London Grammar,Strong,2v1aJMvSWa5KLawWPDU6Pv,0.486,0.419,10,-10.465,1,0.0355,0.7290000000000001,3.04e-05,0.077,0.251,76.082,274807,4,0.0,4
The National,Bloodbuzz Ohio,61yQP9FDS7ukp4eAVTdwit,0.39,0.8340000000000001,9,-6.367000000000001,1,0.0444,0.0554,0.18,0.10300000000000001,0.684,157.077,275933,4,0.0,2
Art vs Science,Magic Fountain,3fjXJEcLO9teTpeL8EDrSm,0.392,0.8370000000000001,4,-4.742,0,0.0733,0.00144,0.126,0.10800000000000001,0.11,125.258,282347,4,0.0,2
Lana Del Rey,Born To Die,4Ouhoi2lAhrLJKFzUqEzwl,0.428,0.626,4,-6.638999999999999,0,0.0339,0.222,8.22e-05,0.27699999999999997,0.379,86.02,285400,4,0.0,3
Ocean Alley,Knees,7fE9r2qOJmjgruk3TdW4MD,0.5489999999999999,0.594,0,-9.359,1,0.0452,0.0524,2.74e-06,0.312,0.365,119.935,286786,4,0.0,1
Kanye West,All Of The Lights,22L7bfCiAkJo5xGSQgmiIO,0.531,0.8029999999999999,1,-3.284,1,0.0717,0.0796,1.7100000000000002e-05,0.17600000000000002,0.221,142.113,299613,4,0.0,2
Frank Ocean,Super Rich Kids,0K9oqDmJBgSFjXU1bUY9Fk,0.7390000000000001,0.419,3,-8.241,0,0.0854,0.21899999999999997,0.0,0.196,0.58,60.493,304760,4,0.0,3
Frank Ocean,Nights,7eqoqGkKwgOaWNNHx90uEZ,0.466,0.5479999999999999,5,-9.362,0,0.11800000000000001,0.42,1.01e-06,0.113,0.423,89.815,307151,4,0.0,4
Sticky Fingers,Liquorlip Loaded Gun,42MmYVRQubFTZJlAYaIfHN,0.42200000000000004,0.7440000000000001,6,-5.567,0,0.0401,0.0623,0.00014099999999999998,0.37799999999999995,0.255,147.97,309348,4,0.0,2
Arcade Fire,The Suburbs,2UWdUez9MB9yzL7Y81Mcip,0.616,0.682,6,-6.148,0,0.0265,0.0578,0.0241,0.342,0.528,117.78,315200,4,0.0,3
Kendrick Lamar,Money Trees,0UtnpKaReKUg2GquaSxCyD,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.22399999999999998,0.344,71.994,386907,4,0.0,1
Frank Ocean,Pyramids,0rbK15g3UsDTVy1EuwgKYz,0.4,0.65,5,-6.104,0,0.0466,0.0118,7.62e-05,0.7909999999999999,0.15,107.98899999999999,592920,4,0.0,0
Violent Soho,Covered in Chrome,3aQ4lsLwgACSSp2vS5OzC9,0.564,0.753,5,-5.223,1,0.0433,0.00512,2.43e-06,0.16699999999999998,0.414,152.064,212547,4,0.0,2
RÜFÜS DU SOL,Innerbloom,6CGMZijOAZvTXG21T8t6R0,0.7290000000000001,0.72,3,-6.692,1,0.037000000000000005,0.126,0.34700000000000003,0.17800000000000002,0.0389,122.01100000000001,578041,4,0.0,5
Gang of Youths,Magnolia,5f37ixzmpPfGTFytUM66dx,0.429,0.665,6,-6.985,1,0.0327,0.618,0.0135,0.0985,0.321,92.33,311907,4,0.0,4
Flume,Never Be Like You,5AWMbJ60z0NmztJ1Edl00K,0.54,0.59,0,-4.359,1,0.0528,0.446,0.0,0.14,0.267,119.87799999999999,234910,4,0.0,1
Chet Faker,Talk Is Cheap,0lL1Kvqk9nR0fdDfKJQFhc,0.6559999999999999,0.61,0,-7.894,0,0.171,0.41600000000000004,0.000172,0.245,0.52,140.058,218067,4,0.0,3
alt-J,Breezeblocks,0ajdPDzkW29DTVGEh0WYMb,0.609,0.642,5,-7.337000000000001,1,0.0341,0.11,0.000986,0.172,0.29600000000000004,150.08700000000002,227080,4,0.0,2
Vance Joy,Riptide,3R1Xa7LkesYpNI3v6fslKi,0.502,0.7190000000000001,1,-6.649,1,0.0349,0.46,0.0,0.114,0.43799999999999994,101.609,201733,4,0.0,1
Kanye West,Runaway,3DK6m7It6Pw857FcQftMds,0.374,0.568,1,-3.825,0,0.109,0.21899999999999997,0.0021899999999999997,0.513,0.111,84.73299999999999,547733,4,0.0,0
Sticky Fingers,Australia Street,0O0M44llUQuPdJAkROQRch,0.47200000000000003,0.69,9,-8.092,0,0.0443,0.0219,0.0,0.0992,0.512,77.47800000000001,219027,4,0.0,3
Ball Park Music,It's Nice To Be Alive,5UUEgckqHvJ7OB9Du04pxE,0.46,0.6509999999999999,8,-6.735,1,0.0401,0.0421,7.01e-06,0.0774,0.838,96.447,208893,4,0.0,1
Flume,Holdin On,7e3tOlmiPgelgliAQPZYZd,0.43,0.436,8,-4.8180000000000005,1,0.11800000000000001,0.172,1.02e-06,0.128,0.21,90.03299999999999,154414,4,0.0,1
Gang of Youths,Let Me Down Easy,7DPQwyMQADl9Y8oSvSVpfg,0.672,0.899,2,-6.877999999999999,1,0.0323,0.22,0.302,0.142,0.927,139.01,319347,4,0.0,1
Hilltop Hoods,Cosby Sweater,6myDPrp86x4Lhyp5aqU0EV,0.794,0.81,3,-7.962999999999999,1,0.0422,0.629,1.73e-06,0.0888,0.802,125.25200000000001,217720,4,0.0,1
DMA'S,Delete,0aEBqbyhFRqjK0I7aPwU1U,0.544,0.446,11,-7.709,1,0.0324,0.33799999999999997,0.0,0.198,0.22899999999999998,124.868,271940,4,0.0,4
Kendrick Lamar,King Kunta,0N3W5peJUQtI4eyR6GJT5O,0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,234693,4,0.0,3
JAY-Z,Ni**as In Paris,4Li2WHPkuyCdtmokzW2007,0.789,0.858,1,-5.542000000000001,1,0.311,0.127,0.0,0.349,0.775,140.02200000000002,219333,4,0.0,6
Flight Facilities,Clair de Lune,2gVqepVqbwmR0jao7kFbAz,0.6659999999999999,0.326,6,-13.057,1,0.0279,0.7170000000000001,0.6709999999999999,0.114,0.0772,115.01700000000001,459836,4,0.0,4
Tame Impala,Let It Happen,2X485T9Z5Ly0xyaghN73ed,0.602,0.8809999999999999,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.5770000000000001,125.012,467587,4,0.0,3
Childish Gambino,3005,4aVRfhRqdQbJCntKfq9fZO,0.45799999999999996,0.461,6,-6.452000000000001,0,0.34,0.109,0.0,0.0741,0.65,83.04299999999999,235663,4,0.0,6
Childish Gambino,Redbone,0Iiw9p2ex3ImQAlzpnAAoX,0.7390000000000001,0.34600000000000003,1,-10.974,1,0.11,0.183,0.00298,0.152,0.5770000000000001,160.09,326933,4,0.0,1
Lana Del Rey,Video Games,5xTEkzHycz81QTcqCS9oVv,0.336,0.298,6,-8.547,0,0.0324,0.7909999999999999,2.6e-06,0.0858,0.203,123.85600000000001,284500,4,0.0,4
Peking Duk,High - Original Mix,74ciVAMC3GuSkEVTLIIqBS,0.525,0.8029999999999999,0,-4.052,0,0.0492,0.0012900000000000001,0.000868,0.29,0.38299999999999995,100.094,228000,4,0.0,3
Sticky Fingers,Rum Rage,5uBK8Ap1BCEc4GgMcEjeic,0.594,0.273,5,-9.402000000000001,1,0.0291,0.873,0.0,0.0895,0.36200000000000004,131.851,252300,4,0.0,4
Frank Ocean,Lost,4L7jMAP8UcIe309yQmkdcO,0.9129999999999999,0.603,8,-4.8919999999999995,1,0.226,0.0272,0.000503,0.16699999999999998,0.49700000000000005,123.061,234093,4,0.0,6
Ocean Alley,Confidence,7to68V64Cu6zk0UDo5tyw3,0.59,0.562,11,-9.607000000000001,0,0.0505,0.0637,0.0,0.105,0.561,140.835,253077,4,0.0,3
Flight Facilities,Crave You,2cEVcPslk7RwcqDpLA6Mhu,0.9209999999999999,0.47700000000000004,1,-8.962,0,0.0828,0.109,0.0,0.0793,0.311,120.044,234777,4,0.0,3
DMA'S,Believe (triple j Like A Version) - Cover Version,6akrLfeUZ4WZoQ7SSnOONX,0.523,0.297,4,-10.318,1,0.0295,0.8029999999999999,4.98e-06,0.324,0.195,120.43,197595,4,0.0,4
Angus & Julia Stone,Chateau,1LIbTjMdFP15jIXGkcICSU,0.6609999999999999,0.589,5,-11.217,1,0.0368,0.637,0.863,0.111,0.603,129.987,273533,4,0.0,5
Florence + The Machine,Shake It Out,71iSmEeF0qRVyULABxP75P,0.519,0.799,10,-4.207,1,0.0371,0.00878,0.0,0.107,0.226,107.48899999999999,277600,4,0.0,2
The Rubens,Hoops,3Q4DweD43ffeuELklLMKQk,0.731,0.498,8,-6.571000000000001,0,0.0339,0.22899999999999998,4.0600000000000004e-05,0.505,0.802,96.038,158973,4,0.0,3
Hermitude,HyperParadise - Flume Remix,4WbNyQy4wVdfopMrApBWQA,0.603,0.8270000000000001,6,-7.372000000000001,1,0.0718,0.0453,0.619,0.0833,0.312,144.989,268303,4,0.0,5
Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),69kOkLUCkxIZYexIgSG8rq,0.81,0.7929999999999999,6,-9.404,0,0.0403,0.0378,1.77e-06,0.07200000000000001,0.863,116.05,369627,4,0.0,3
Gang of Youths,"The Deepest Sighs, the Frankest Shadows",5Q5o0jX8RwrHRdLYQkg6BA,0.355,0.812,0,-5.861000000000001,1,0.0767,0.0565,0.00972,0.141,0.139,151.81799999999998,351613,4,0.0,2
Sticky Fingers,Gold Snafu,5XXMiA57Qu5mY115S1tdRZ,0.639,0.8420000000000001,0,-6.3420000000000005,1,0.0301,0.00218,0.000155,0.0985,0.812,101.99600000000001,217637,4,0.0,1
Adrian Lux,Teenage Crime,46LTPfvrxlgNLyIGBup4O2,0.647,0.843,2,-4.801,1,0.0364,0.0192,0.6859999999999999,0.10400000000000001,0.32799999999999996,128.015,168920,4,0.0,5
Kendrick Lamar,Swimming Pools (Drank),6REbwUNlppTfcnV4d4ZoZi,0.5770000000000001,0.447,8,-5.892,1,0.27699999999999997,0.00627,0.00022,0.0899,0.18899999999999997,74.236,247800,4,0.0,6
Frank Ocean,Thinkin Bout You,5mphdlILgAq3vh1MSvAJTS,0.721,0.33899999999999997,0,-11.195,1,0.0532,0.409,0.0015300000000000001,0.0973,0.2,129.83,200747,4,0.0,4
Hilltop Hoods,I Love It,30MIMYaX8C3BMvL3Zhs6KO,0.68,0.873,11,-6.2829999999999995,0,0.0636,0.00413,0.0,0.29600000000000004,0.515,91.01799999999999,226413,4,0.0,3
Azealia Banks,212,6no1mklq4BJBg7KJ6Dly7N,0.847,0.769,11,-5.761,0,0.258,0.0145,0.00011999999999999999,0.0767,0.626,126.01700000000001,204957,4,0.0,6
Flume,Drop The Game,06WnUZymWyJamDivTWqJZA,0.5589999999999999,0.67,7,-4.985,1,0.0474,0.5920000000000001,0.000184,0.171,0.43799999999999994,78.957,221895,4,0.0,1
Catfish and the Bottlemen,7,5ykbOijJEfRhuo2Td1m0Qd,0.531,0.711,10,-4.933,1,0.0398,0.000204,0.0029100000000000003,0.10800000000000001,0.27899999999999997,155.06799999999998,256307,4,0.0,2
Kanye West,Monster,1ZHYJ2Wwgxes4m8Ba88PeK,0.628,0.6920000000000001,2,-5.64,1,0.20199999999999999,0.00244,0.0129,0.6679999999999999,0.0963,124.887,378893,5,0.0,0
Robyn,Dancing On My Own,5rZZHjry3szWFpqNMsFf1M,0.679,0.877,6,-4.539,1,0.0346,0.0602,0.21899999999999997,0.0895,0.255,117.015,288670,4,0.0,1
Travis Scott,SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,0.8340000000000001,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.00799999999998,312820,4,0.0,6
Kanye West,Black Skinhead,722tgOgdIbNe3BEyLnejw4,0.7659999999999999,0.809,1,-6.122999999999999,1,0.27899999999999997,0.0011,0.0,0.168,0.325,130.127,188013,4,0.0,6
San Cisco,Awkward,23JZO56H9BEYQqedJSiDxZ,0.59,0.871,6,-5.652,0,0.11,0.0737,4.3e-05,0.12,0.9109999999999999,161.843,153960,4,0.0,3
Mallrat,Charlie,4H24vduqzowuXiZ06CidCr,0.624,0.589,7,-6.7989999999999995,1,0.0302,0.20199999999999999,2e-05,0.0974,0.28600000000000003,115.09,190953,4,0.0,1
Kanye West,Ultralight Beam,1eQBEelI2NCy7AUTerX0KS,0.5920000000000001,0.40299999999999997,0,-8.767999999999999,0,0.414,0.62,0.0,0.54,0.391,105.169,320680,4,0.0,6
Flume,On Top,03vVvSjH6SwR5TJj7XXFlZ,0.517,0.757,6,-5.422999999999999,1,0.23199999999999998,0.0097,5.5299999999999996e-05,0.145,0.308,92.53299999999999,231106,4,0.0,6
Ruel,Painkiller,1abFkY2jm6KDFMZ7RD9YJh,0.675,0.414,5,-6.507999999999999,1,0.0569,0.105,0.0,0.192,0.439,128.92700000000002,213598,4,0.0,1
Ruby Fields,Dinosaurs,6PZB6knLs42luWiiE6pCD9,0.48,0.353,5,-8.779,1,0.0297,0.657,4.49e-05,0.107,0.17600000000000002,153.923,232095,4,0.0,4
J. Cole,No Role Modelz,62vpWI1CHwFy7tMIcSStl8,0.6920000000000001,0.521,10,-8.465,0,0.33,0.301,0.0,0.0565,0.46299999999999997,100.45,292987,4,0.0,6
Matt Corby,Resolution,76QK6gTaW2bBV47FDe3RPK,0.516,0.5660000000000001,7,-8.339,1,0.0378,0.0523,0.000949,0.11,0.175,126.819,256389,4,0.0,2
Glass Animals,Gooey,1gk3FhAV07q9Jg77UxnVjX,0.48700000000000004,0.369,11,-13.424000000000001,0,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,289307,4,0.0,4
Childish Gambino,This Is America,4t3XfuyoOi24zPKw2IrkS1,0.8540000000000001,0.46299999999999997,5,-6.159,1,0.13699999999999998,0.11699999999999999,0.0,0.354,0.5489999999999999,120.024,225773,4,0.0,1
Rex Orange County,Loving Is Easy,5EYi2rH4LYs6M21ZLOyQTx,0.7559999999999999,0.609,3,-7.9270000000000005,1,0.0544,0.217,0.00474,0.096,0.537,117.023,155720,4,0.0,1
Kendrick Lamar,m.A.A.d city,3qX1dqmDdmMvvfMVfsx4Bh,0.48700000000000004,0.7290000000000001,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.04799999999999,350120,4,0.0,6
Flume,Sleepless,7ED3yegIFLEyKgQS1rQFci,0.53,0.6890000000000001,9,-7.482,0,0.17300000000000001,0.0341,5.04e-05,0.0886,0.39399999999999996,175.132,209377,4,0.0,2
The Preatures,Is This How You Feel?,3OIKgKNUt87GHz8OmmHZop,0.536,0.807,9,-7.696000000000001,1,0.129,0.00014,0.128,0.069,0.638,184.894,214093,4,0.0,2
Major Lazer,Get Free (feat. Amber Coffman),7HleEYKfBF7LV930iCjdnP,0.612,0.657,11,-6.971,0,0.0454,0.10300000000000001,0.124,0.131,0.767,87.94,289973,4,0.0,3
Disclosure,You & Me - Flume Remix,3W2ZcrRsInZbjWylOi6KhZ,0.593,0.392,10,-6.872000000000001,0,0.0257,0.382,0.00011399999999999999,0.131,0.25,75.065,282813,4,0.0,4
Ruel,Dazed & Confused,2pyjbGTpJCPjMYwCbdymiF,0.688,0.5,2,-7.4110000000000005,1,0.138,0.102,0.0,0.355,0.418,127.906,189608,3,0.0,1
bbno$,what would baby do?,0uLgF7pdj9Gk4ok1z5OVFh,0.7979999999999999,0.465,6,-11.829,0,0.20800000000000002,0.574,3.89e-06,0.09699999999999999,0.769,149.983,153600,4,0.0,6
Oliver Tree,Hurt,1n5Oxo5iQNfxFU9dZxZuPO,0.564,0.7809999999999999,0,-5.837000000000001,1,0.038,0.019,0.0,0.36200000000000004,0.501,93.991,145559,4,0.0,1
24kGoldn,CITY OF ANGELS,6ap9lSRJ0iLriGLqoJ44cq,0.6859999999999999,0.541,0,-4.993,0,0.0493,0.042,0.0,0.0675,0.7240000000000001,120.08200000000001,112493,4,0.0,3
Yung Gravy,Welcome to Chilis,7BYppcUTuG5ysmaJlGSt3t,0.8390000000000001,0.45399999999999996,10,-9.09,0,0.157,0.359,0.0,0.0755,0.804,159.987,157500,4,0.0,3
Oliver Tree,Introspective,56fKhnLiehkw3Dh30aBEYO,0.563,0.7040000000000001,1,-6.736000000000001,0,0.0378,0.19899999999999998,3.31e-06,0.34600000000000003,0.5489999999999999,78.02,136869,4,0.0,3
bbno$,gone,2Gok70nLuJVS24OPay7kGW,0.606,0.5670000000000001,9,-10.287,0,0.0244,0.132,0.2,0.0942,0.16899999999999998,99.977,201600,4,0.0,3
88rising,History,4TwVtW8hS5LyLoDtJGpUOg,0.5539999999999999,0.589,3,-8.163,0,0.231,0.613,0.00025699999999999996,0.0982,0.414,74.982,207308,4,0.0,6
Yung Gravy,Whip A Tesla,6nsyYPCDUSacgXci9mvWln,0.8140000000000001,0.527,9,-7.001,0,0.32799999999999996,0.179,0.000512,0.0767,0.54,170.063,153733,4,0.0,6
Aries,RACECAR,7JdarpX08FLhmfNZpxqgUO,0.708,0.7290000000000001,8,-7.617999999999999,1,0.0311,0.0675,0.0,0.165,0.562,117.00299999999999,157436,4,0.0,1
Oliver Tree,Miracle Man,0ijiuWyVbNzg6Kw1Z1BVb8,0.6709999999999999,0.465,0,-8.165,1,0.0313,0.0896,0.0,0.431,0.685,140.012,124579,4,0.0,1
bbno$,on god,7a7wbihbtKPnMCq17iECek,0.883,0.301,8,-11.48,1,0.111,0.109,0.00045700000000000005,0.0778,0.363,119.965,194000,4,0.0,1
Yung Gravy,Cheryl,18gNzobZV5YD8BhL8o3BTi,0.8009999999999999,0.698,0,-8.998,0,0.33,0.0477,1.46e-06,0.184,0.502,76.5,169020,4,0.0,6
Jakey,Moby Dick,0ghq9ciZLPrFmlRCIUXgj0,0.765,0.713,0,-4.968999999999999,1,0.0378,0.174,0.00734,0.207,0.177,128.007,195491,4,0.0,1
Oliver Tree,All I Got,6euzJRzwBig3NESMppkxOK,0.667,0.509,1,-6.584,1,0.0348,0.12,1.91e-06,0.26899999999999996,0.289,104.995,218704,4,0.0,1
Billy Marchiafava,Yikes!,0GSUry7Qw9ofdMV9RfvMFC,0.951,0.42200000000000004,1,-7.3,0,0.35600000000000004,0.475,0.0,0.11,0.63,119.868,90494,4,0.0,6
bbno$,tony thot,2WPBIdQkgi8hqExMWU4TuK,0.9229999999999999,0.632,2,-5.129,0,0.28800000000000003,0.469,0.0,0.0893,0.861,93.021,136774,4,0.0,6
Quadeca,WHERE'D YOU GO?,585JltIzCOVg0LtzyrHBgH,0.674,0.701,1,-6.5920000000000005,1,0.16,0.35200000000000004,0.0,0.11,0.55,94.902,143440,4,0.0,1
Aries,SAYONARA,3h0xzCrYEVVFhhycY7jGBs,0.5479999999999999,0.63,5,-6.1,1,0.0343,0.0111,0.000721,0.128,0.33799999999999997,75.972,180789,4,0.0,1
Yung Gravy,The Boys Are Back In Town,4Mqfhqtb5WmondLWYsCCrz,0.853,0.701,8,-5.9079999999999995,1,0.34,0.212,0.0,0.142,0.643,155.069,147907,4,0.0,6
Oliver Tree,All Bets Are Off,0DFpUgAvn3786PjHLLgsin,0.674,0.879,7,-6.184,1,0.141,0.0362,0.0,0.5720000000000001,0.551,145.484,128447,4,0.0,0
bbno$,jurassic,7Agi8QDhwLEHFdP5LxysqD,0.9209999999999999,0.5670000000000001,10,-7.9110000000000005,0,0.301,0.127,0.0,0.306,0.6409999999999999,91.993,166957,4,0.0,6
Freddie Dredd,Cha Cha,1vvBUZseJ7fwYPX1NedOLd,0.792,0.698,1,-6.364,1,0.172,0.489,0.0788,0.127,0.7509999999999999,129.971,173938,4,0.0,1
$NOT,GOSHA,0j8ppsOOawdPCJnSTcXgOy,0.847,0.44799999999999995,0,-10.14,1,0.41600000000000004,0.81,1.3500000000000001e-05,0.325,0.488,79.975,120000,4,0.0,6
YNG Martyr,Nike Ticks,16PmczUxlX7dpr6ror6pXd,0.779,0.435,10,-12.745,0,0.542,0.33399999999999996,0.00011399999999999999,0.0924,0.525,188.22299999999998,102137,4,0.0,6
Yung Gravy,Tampa Bay Bustdown,6gtHQhPohwaDyeIMgLB62N,0.754,0.507,2,-7.852,1,0.0922,0.085,0.0,0.34299999999999997,0.629,124.962,113307,3,0.0,1
Aries,BAD NEWS,60ZppukPfY43NDU9meKJrz,0.655,0.6759999999999999,5,-5.959,0,0.0378,0.484,0.0,0.212,0.8270000000000001,141.989,164155,4,0.0,3
Oliver Tree,Enemy,14oQGWPqh5BriU78hT19CE,0.721,0.504,6,-3.5439999999999996,0,0.0474,0.306,0.0,0.11599999999999999,0.0723,140.005,114313,4,0.0,3
Billy Marchiafava,Cheesecake,5UhtKiutcX6nV1ADVk3BTT,0.8420000000000001,0.585,1,-7.204,1,0.0686,0.0185,0.000732,0.0908,0.36200000000000004,160.127,96000,4,0.0,1
bbno$,bubblin,7y7xH8H9hPswaGrQDROIai,0.914,0.68,1,-7.641,1,0.34,0.611,0.0,0.0512,0.893,94.977,171789,4,0.0,6
Shakewell,Pemex,3oEwMFQQ8jWpvCtz1cw9Jb,0.7959999999999999,0.6659999999999999,1,-5.285,1,0.0604,0.0143,2.22e-06,0.114,0.261,74.98100000000001,156238,4,0.0,1
Aries,CAROUSEL,7jahcsevTvePvdduUFVzpq,0.541,0.773,8,-5.671,1,0.0537,0.13,0.0,0.215,0.551,149.887,161400,4,0.0,2
Shotgun Willy,Wendy,00qMBaXdcR66Up91ZYl2dP,0.795,0.47100000000000003,2,-11.465,0,0.11599999999999999,0.205,0.0,0.106,0.55,120.12799999999999,160257,4,0.0,3
ilyTOMMY,Tunnel of Love,1K4OfBFaLleSUaUVjp1l2X,0.6829999999999999,0.636,7,-12.095999999999998,0,0.0978,0.302,0.498,0.0972,0.615,160.012,142365,4,0.0,5
bbno$,doubles,79BTZzQWsFBGuz6otfJDU4,0.878,0.706,1,-6.827999999999999,1,0.215,0.209,0.000571,0.0762,0.465,132.02700000000002,145455,4,0.0,6
Freddie Dredd,Evil Fantasy,3A4TIpLeMng0Nn0N7yre4g,0.855,0.7959999999999999,5,-5.976,1,0.316,0.22,0.000321,0.107,0.655,80.028,114129,4,0.0,6
Savage Ga$p,Pumpkins Scream In the Dead of Night (feat. shinigami),3sdYpdTTn4fdfu4cyisnt0,0.816,0.5770000000000001,1,-5.997999999999999,1,0.41,0.139,0.0,0.0827,0.45899999999999996,171.028,148140,4,0.0,6
Yung Gravy,Forget Me Thots,2DulH2O6UpIL4VDlFhJknT,0.887,0.737,6,-6.489,0,0.16,0.243,4.11e-05,0.109,0.685,104.92399999999999,184000,4,0.0,3
Freddie Dredd,Killin' on Demand,41O2HJrZ1UemTdvfUsVOam,0.888,0.7290000000000001,10,-5.021,1,0.0728,0.0021100000000000003,7.28e-05,0.11800000000000001,0.963,140.032,129202,4,0.0,1
Shotgun Willy,Cheat Codes for Hoes,10iTEeb8hoM5jBGh0OxBOO,0.715,0.55,10,-10.293,0,0.425,0.6509999999999999,0.000292,0.172,0.8240000000000001,116.669,141663,4,0.0,6
88rising,Peach Jam,6dktyiCWz2JYGmcPQ5D5dY,0.857,0.6679999999999999,7,-6.816,1,0.052000000000000005,0.0175,0.000595,0.10099999999999999,0.624,89.986,161713,4,0.0,1
Aries,DEITY,5l5SMWVPhVlJOmYFzDmJvY,0.746,0.5479999999999999,7,-5.098,1,0.0533,0.14800000000000002,2.21e-06,0.0984,0.498,87.946,152727,4,0.0,1
Monty Python,Always Look On The Bright Side Of Life,4DEcdqqKokU7UAE4wCGQEy,0.669,0.535,2,-12.36,1,0.0972,0.43200000000000005,0.0,0.20800000000000002,0.7390000000000001,120.071,215333,4,0.0,1
Riton,Bad Boy,5xqv0bBR7aYLb7DXmav57L,0.7120000000000001,0.845,6,-5.455,0,0.0507,0.0866,6.92e-05,0.0711,0.882,121.98200000000001,184895,4,0.0,3
Netta,Bassa Sababa,36hJ4qWU3bx0IqDPxxusg6,0.716,0.774,3,-4.4510000000000005,0,0.0843,0.0116,0.0,0.11900000000000001,0.741,123.94200000000001,178140,4,0.0,3
Backstreet Boys,Everybody (Backstreet's Back) - Radio Edit,1di1BEgJYzPvXUuinsYJGP,0.731,0.853,10,-4.218999999999999,0,0.0363,0.0352,0.0,0.268,0.605,108.016,225360,4,0.0,3
ROSALÍA,Con Altura,2qG5sZ7Si6sdK74qLxedYM,0.882,0.6890000000000001,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4,0.0,1
Daddy Yankee,Con Calma,5w9c2J52mkdntKOmRLeM2m,0.737,0.86,8,-2.6519999999999997,0,0.0593,0.11,1.94e-06,0.0574,0.6559999999999999,93.98899999999999,193227,4,0.0,3
TWICE,FANCY,60zxdAqWtdDu0vYsbXViA7,0.6990000000000001,0.866,5,-2.138,0,0.0446,0.0132,0.0,0.648,0.795,132.023,213886,4,0.0,0
Chromeo,Fancy Footwork,24YW8RhBjRCX7fOWt3YlVR,0.6859999999999999,0.902,5,-3.154,0,0.0304,0.00575,0.0427,0.125,0.648,129.971,198020,4,0.0,3
The Streets,Fit but You Know It,312A8WfROSLvZbMDHBUPDp,0.68,0.8440000000000001,6,-1.729,1,0.299,0.23,0.0,0.0305,0.895,172.30200000000002,254267,4,0.0,6
KOYOTIE,Get Busy,0tyDVz7ahZzV3v9M2T7Me8,0.759,0.8640000000000001,9,-4.295,1,0.0707,0.0107,0.00231,0.07,0.76,125.014,186549,4,0.0,1
Ariana Grande,God is a woman,5OCJzvD7sykQEKHH7qAC3C,0.602,0.6579999999999999,1,-5.934,1,0.0558,0.0233,5.9999999999999995e-05,0.237,0.268,145.031,197547,4,0.0,2
2NE1,I Am The Best,26EM9sZnQkLLQxixGd88KE,0.8190000000000001,0.8440000000000001,0,-3.739,1,0.038,0.007670000000000001,0.00834,0.055999999999999994,0.687,127.99700000000001,208731,4,0.0,1
Idina Menzel,Into the Unknown,3Z0oQ8r78OUaHvGPiDBR3W,0.32299999999999995,0.405,10,-8.533,0,0.0413,0.8490000000000001,0.000544,0.138,0.27399999999999997,145.10399999999998,194848,5,0.0,4
Imagination,Just an Illusion,4XJlX95CKT26qrOisLld4n,0.711,0.723,11,-5.535,0,0.0298,0.0586,0.0017800000000000001,0.045,0.5660000000000001,104.235,233548,4,0.0,3
JD McCrary,Keep in Touch,4GFs5MCxilqSrWLTQkPOtR,0.602,0.825,2,-4.102,1,0.281,0.635,0.0,0.209,0.56,89.62,196865,4,0.0,6
BLACKPINK,Kill This Love,18PergoIrGmRyeYxnaXJN2,0.738,0.861,2,-4.141,1,0.237,0.318,0.00182,0.325,0.58,131.98,189052,4,0.0,6
La Compagnie Créole,Le bal masqué,6mB2CTqOIiF18RFSGBJM4X,0.7929999999999999,0.85,9,-6.029,1,0.0559,0.0841,0.0,0.0764,0.883,121.76100000000001,309453,4,0.0,1
Stella Mwangi,Ma Itù,7siYgJqhmhcP48M1RzmCUD,0.778,0.732,11,-6.681,1,0.192,0.0134,8.36e-05,0.0679,0.775,127.111,179528,4,0.0,1
VaVa,My New Swag (feat. Ty. & Nina Wang),4gQe7RzqRVBFHe3mEFHVQh,0.585,0.7559999999999999,6,-8.729,0,0.212,0.0765,3.6200000000000006e-05,0.151,0.647,179.90400000000002,245267,4,0.0,3
Lil Nas X,Old Town Road - Remix,2YpeDb67231RjR0MgVLzsG,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,4,0.0,1
